file_name,Soma_surface,Soma_Surface$Total_sum,Surface$Total_sum,Volume$Total_sum,N_stems$Total_sum,N_bifs$Total_sum,N_branch$Total_sum,Width$Maximum,Height$Maximum,Depth$Maximum,Diameter$Average,EucDistance$Maximum,EucDistance$Total_sum,PathDistance$Maximum,PathDistance$Total_sum,Branch_Order$Maximum,Branch_Order$Average,Contraction$Average,Contraction$Maximum,Fragmentation$Average,Fragmentation$Maximum,Partition_asymmetry$Average,Pk_classic$Average,Pk_classic$Maximum,Bif_ampl_local$Average,Bif_ampl_local$Total_sum,Fractal_Dim$Total_sum,Fractal_Dim$Average,Bif_ampl_remote$Average,Bif_ampl_remote$Maximum,Length$Total_sum,Length$Average,Rall_Power$Average,cell_name,cell_type1,Soma_Width,Soma_Height
95-1-10.CNG.swc,17529.4,17529.4,7337.04,6402.3,5,17,39,309.11,261.91,228.76,0.806795,229.916,26660.6,346.234,38729.4,3,2.2094,0.923209,1,5.85,19,0.431373,1.56184,2,75.3907,1206.25,23.4683,1.02036,67.888,165.446,3450.04,14.807,0.39,95-1-10,pyramidal,67.45,76.14
95-1-2.CNG.swc,13741.8,13741.8,10554.6,8176.49,6,19,44,471.82,246.32,271.56,0.866447,320.922,37946.5,448.689,50038,4,2.22944,0.892894,1,5.13333,18,0.403509,1.59775,2,65.7854,1184.14,26.7918,1.03045,59.5864,148.021,4527.47,19.6847,0.33375,95-1-2,pyramidal,51.78,103.66
95-1-3.CNG.swc,11134.3,11134.3,6306.96,4949.1,4,18,40,264.99,254.1,241.64,0.884254,220.409,16076.1,362.864,24854.4,4,2.49032,0.904848,1,3.78049,14,0.459259,1.68804,2,90.848,1544.42,16.3441,1.0215,82.4509,147.209,3046.87,19.7849,0.38,95-1-3,pyramidal,40.39,57.8
95-1-4.CNG.swc,21958.6,21958.6,8677.46,8371,5,20,45,368.83,186.23,255.66,0.924662,282.226,27558,471.137,42157.7,5,2.61244,0.900778,1,4.54348,16,0.421667,1.66956,2,63.2189,1201.16,24.615,1.02562,64.5923,132.204,3974.93,19.1102,0.361667,95-1-4,pyramidal,60.71,80.73
95-1-5.CNG.swc,20365.6,20365.6,10167.7,8758.8,6,28,62,372.19,211.91,227.63,0.78878,311.055,35407.8,455.263,50093.1,5,2.81323,0.92461,1,4.07937,13,0.35119,1.66526,2,76.4056,2062.95,23.4868,1.02117,63.4271,148.753,4858.52,18.9786,0.376,95-1-5,pyramidal,49.6,61.46
95-1-6.CNG.swc,5703.16,5703.16,5094.79,3122.19,4,17,38,275.38,257.39,257.17,0.850065,254.975,16196.1,308.097,20575,4,2.40764,0.939379,1,4.02564,13,0.27451,1.88084,3.77556,74.6154,1193.85,16.2008,1.01255,81.2166,160.089,2593.96,16.6279,0.3475,95-1-6,pyramidal,41.51,61.93
95-1-7.CNG.swc,15043.2,15043.2,11278.6,9663.9,4,32,68,311.73,315.76,243.54,0.731446,282.395,41279.6,462.976,61706.3,6,3.68438,0.922684,1,4.63768,17,0.392187,1.81803,2,79.98,2479.38,31.721,1.02326,69.7746,150.663,5511.16,17.2764,0.291667,95-1-7,pyramidal,19.84,70.64
95-1-8.CNG.swc,26223.8,26223.8,9508.91,9717.76,5,22,49,398,307.78,302.62,0.830141,347.311,39521,393.488,48630.7,5,2.72614,0.93905,1,4.82,20,0.319697,1.65122,2,59.4166,1247.75,19.3392,1.01785,65.4288,133.012,4622.97,19.2624,0.32375,95-1-8,pyramidal,50.39,81.65
95-1-9.CNG.swc,36828.5,36828.5,11415.9,15429.9,5,24,53,395.43,309.86,222.32,0.917712,311.593,34867.9,422.788,53380.2,5,2.69742,0.927151,1,5.01852,17,0.404167,1.68074,2,78.6914,1809.9,26.4256,1.01637,58.1485,144.876,4419.07,16.3669,0.3275,95-1-9,pyramidal,71.62,100.46
95-2-1.CNG.swc,27364.7,27364.7,5912.63,8426.48,4,17,38,329.22,167.43,197.7,0.967493,224.647,16677.2,363.566,24236.5,4,2.53333,0.906051,1,3.84615,14,0.521569,1.67475,2,76.0588,1216.94,13.2531,1.01947,85.4893,140.181,2590.58,17.3864,0.406667,95-2-1,pyramidal,38.69,36.69
95-2-10.CNG.swc,13987.9,13987.9,8659.57,7139.35,4,24,52,252.37,285.77,204.14,0.704453,291.647,39523.8,445.106,60035.2,6,3.49,0.913996,1,5.66038,33,0.543056,1.83351,3.77556,78.2849,1800.55,22.505,1.02296,66.53,140.859,4095.84,13.6985,0.316667,95-2-10,pyramidal,55.95,45.87
95-2-2.CNG.swc,17127.3,17127.3,9570.48,6685.24,5,32,69,310.88,284.35,240.5,0.692179,261.666,37654.8,383.228,52683.3,6,2.85473,0.902658,1,4.22857,13,0.369048,1.74754,2,65.6,2033.6,31.9676,1.03121,73.898,136.582,5335.92,18.0879,0.43,95-2-2,pyramidal,53.89,61.93
95-2-3.CNG.swc,19839,19839,8988.14,7943.26,5,25,55,311.28,346.3,228.01,0.813682,313.594,33528.7,497.011,44606.6,5,2.8755,0.915809,1,4.44643,22,0.406,1.70428,2,65.7976,1579.14,23.5392,1.02344,58.2037,123.759,4391.37,17.7071,0.39875,95-2-3,pyramidal,78.37,69.72
95-2-4.CNG.swc,10784.6,10784.6,7847.93,5836.95,6,22,50,325.91,188.52,285.2,0.909439,267.114,21334.1,347.552,26365,4,2.37895,0.929444,1,3.72549,9,0.312121,1.57211,2,55.6086,1167.78,20.3112,1.01556,54.2314,120.768,3430.33,18.1499,0.366,95-2-4,pyramidal,48.22,73.85
95-2-5.CNG.swc,20978.5,20978.5,8048.54,8308.52,5,16,37,221.82,380.26,250.35,0.909664,279.175,24482.6,405.551,33357.4,5,2.47938,0.90697,1,5.10526,17,0.4375,1.53934,2,77.1288,1156.93,19.4318,1.02273,72.2037,136.046,3434.64,17.7961,0.4,95-2-5,pyramidal,84.91,62.84
95-2-6.CNG.swc,11888,11888,6400.79,4873.8,4,20,44,358.23,284.4,230.28,0.889578,221.976,17407.5,388.283,25877.6,6,3.05732,0.92013,1,3.48889,13,0.542381,1.71555,2,78.6996,1495.29,16.4859,1.03037,71.4712,139.524,3202.47,20.5286,0.35,95-2-6,pyramidal,38.1,59.63
95-2-7.CNG.swc,7540.51,7540.51,8326.92,5612.36,5,21,47,282.44,224.83,240.88,0.831357,221.93,24326.8,370.081,33636.8,5,2.78744,0.916002,1,4.3125,12,0.634921,1.63705,2,69.4709,1389.42,24.5212,1.02172,63.3035,122.564,3648.48,17.7111,0.34125,95-2-7,pyramidal,46.83,95.86
95-2-8.CNG.swc,22765.8,22765.8,9267.27,9909.41,7,23,53,215.58,292.99,222.32,0.967561,220.98,23297.5,295.431,31158.6,4,2,0.913243,1,4.09259,13,0.514493,1.50368,2,66.0214,1452.47,22.3926,1.01785,71.9963,145.997,3497.83,15.8992,0.343333,95-2-8,pyramidal,94.51,58.25
95-2-9.CNG.swc,11490.9,11490.9,7085.31,5591.18,4,13,30,191.51,296.48,210.97,0.858827,252.692,28040.1,331.172,35934.1,4,2.16418,0.907746,1,6.48387,17,0.476923,1.49093,2,58.1779,698.135,16.5634,1.03521,56.4945,114.355,3154.34,15.7717,0.36,95-2-9,pyramidal,100.78,36.71
95-3-1.CNG.swc,10904.8,10904.8,6752.25,4502.86,6,26,58,283.52,146.32,253.76,0.803882,243.994,19325.1,348.496,26362.6,6,2.62234,0.955103,1,3.18644,10,0.520513,1.6584700000000001,2,72.0665,1801.66,21.2267,1.01079,68.9107,130.71,3462.91,18.5182,0.474,95-3-1,pyramidal,47.81,33.48
95-3-10.CNG.swc,11286.6,11286.6,7825.23,5827.24,7,18,43,374.04,255.5,236.34,0.787419,288.263,36875.9,423.987,47771.9,4,2.56877,0.930467,1,6.11364,25,0.335185,1.6903,2,58.7618,998.951,22.4358,1.01981,60.1299,124.609,3578.01,13.3508,0.386667,95-3-10,pyramidal,44.8,57.87
95-3-2.CNG.swc,13448.8,13448.8,9415.61,5923.14,6,31,68,401.95,185.21,243.54,0.740554,283.608,29701.7,501.224,41255.7,5,2.54864,0.912577,1,3.72464,16,0.347312,1.70062,2,75.8413,2275.24,28.6387,1.02281,67.0601,148.388,5157.82,20.1477,0.396,95-3-2,pyramidal,56.09,47.13
95-3-3.CNG.swc,29361.1,29361.1,8765.6,10068.3,4,22,48,314.07,303.13,200.74,0.885971,287.314,28173.3,375.629,39161.6,5,2.89474,0.906649,1,4.26531,15,0.482323,1.90332,3.77556,80.5586,1691.73,22.2577,1.01172,61.9616,147.673,4044.61,19.4453,0.355,95-3-3,pyramidal,38.49,84.4
95-3-4.CNG.swc,23275.4,23275.4,10656.7,8875.04,5,38,81,235.45,408.24,220.05,0.748447,339.595,37228.3,457.005,52749.1,6,3.50993,0.918379,1,3.68293,15,0.360526,1.79919,2,67.4469,2495.54,34.6596,1.0194,68.4552,146.501,5827.24,19.3596,0.3325,95-3-4,pyramidal,50.05,57.34
95-3-5.CNG.swc,35880.2,35880.2,10540,12697.5,6,29,64,286.69,360.53,223.84,0.84542,255.331,28472.4,394.986,47481.2,5,2.90076,0.915318,1,4.03077,15,0.388342,1.67552,2,79.0128,2212.36,29.5869,1.02024,69.8084,172.792,4751.55,18.2052,0.362,95-3-5,pyramidal,49.41,81.69
95-3-6.CNG.swc,30984.8,30984.8,12400.8,12241.9,7,28,63,325.58,456.18,223.46,0.788435,318.512,45591.6,458.364,64694.7,5,2.5744,0.897553,1,5.25,17,0.457483,1.60405,2,59.283,1600.64,33.6841,1.02073,64.4233,129.474,6080.26,18.15,0.398333,95-3-6,pyramidal,52.58,52.27
95-3-7.CNG.swc,24001.1,24001.1,9675,10182.2,7,20,47,459.7,269.25,196.95,0.884955,301.565,34192.1,386.456,44579.9,4,2.29412,0.906715,1,5.3125,27,0.463333,1.43045,2,65.3398,1241.46,24.5441,1.02267,60.6318,126.637,4059.46,15.9821,0.346667,95-3-7,pyramidal,43.85,68.8
95-3-8.CNG.swc,21198.1,21198.1,12927.4,9608.39,8,30,68,383.11,306.39,295.42,0.662346,326.205,61432,367.949,76751.4,6,2.19953,0.926856,1,6.17391,29,0.403492,1.58023,2,61.3414,1778.9,35.7678,1.02194,58.2073,140.588,6586.6,15.4979,0.45,95-3-8,pyramidal,83.33,114.83
95-3-9.CNG.swc,19055.3,19055.3,10844.6,10037.3,6,30,66,248.97,400.44,288.99,0.7403,289.577,45757.8,383.341,58271.5,5,2.68437,0.933953,1,5.0597,22,0.426667,1.68177,2,69.6526,2019.93,30.5094,1.01698,60.8667,122.388,5294.74,15.6649,0.336,95-3-9,pyramidal,66.27,51.37
96-1-1.CNG.swc,20427.3,20427.3,9750.56,7523.53,7,27,61,315.27,288.52,240.88,0.66283,254.699,43427.1,435.629,69765.7,7,2.41361,0.840978,1,6.16129,31,0.515432,1.61672,2,61.7403,1605.25,37.4435,1.0401,73.1687,143.433,4971.65,13.0489,0.5225,96-1-1,pyramidal,45.44,56.42
96-1-10.CNG.swc,26978.2,26978.2,11655,12958.7,6,26,58,340.79,312.19,245.43,0.752882,291.909,44818.7,353.962,59178.3,5,2.87079,0.930141,1,6.0339,25,0.605769,1.58436,2,82.703,2067.58,28.4982,1.01779,73.4817,132.9,4935.79,13.9036,0.448333,96-1-10,pyramidal,40.45,77.06
96-1-2.CNG.swc,15071.8,15071.8,9090.42,6348.62,4,23,50,304.75,235.31,256.79,0.592097,276.039,59688.9,424.136,91769.6,6,3.35698,0.832129,1,8.84314,33,0.35942,1.76399,2,73.3255,1613.16,32.3055,1.04211,62.1691,130.517,4987.68,11.0837,0.441667,96-1-2,pyramidal,52.78,83.48
96-1-3.CNG.swc,23140.7,23140.7,9581.02,7987.6,6,23,52,190.38,394.65,233.31,0.582512,293.179,60177.6,436.923,87995.5,5,2.84921,0.82155,1,9.50943,37,0.463768,1.70493,2,70.8113,1557.85,36.1214,1.06239,60.0188,111.474,5152.32,10.2432,0.55125,96-1-3,pyramidal,56.79,84.03
96-1-4.CNG.swc,29688.5,29688.5,11099.3,13607.3,6,23,52,271.64,326.92,235.58,0.854799,295.783,37574.7,497.696,58303.1,5,2.64029,0.926767,1,5.24528,19,0.404348,1.58616,2,66.9216,1472.28,27.5488,1.02033,68.0068,137.497,4167.54,15.0453,0.342,96-1-4,pyramidal,62.3,103.43
96-1-5.CNG.swc,37114.5,37114.5,13443.3,15823.4,7,25,57,434.68,368.43,224.22,0.717449,322.639,62494.9,482.512,84179.5,4,2.60488,0.898387,1,7.06897,32,0.408,1.53571,2,61.8412,1484.19,31.7296,1.02354,68.0671,109.134,5559.1,13.5919,0.3025,96-1-5,pyramidal,42.85,61.01
96-1-6.CNG.swc,34415.7,34415.7,13159.3,13878.2,7,28,63,413.42,309.31,217.4,0.710248,328.038,73603.6,458.929,94936.7,4,2.64967,0.913403,1,7.04688,36,0.535714,1.59132,2,64.3661,1737.89,38.9116,1.02399,64.3166,124.875,5988.07,13.3068,0.3375,96-1-6,pyramidal,47.62,68.35
96-1-7.CNG.swc,26053.6,26053.6,9970.74,11923.5,5,25,55,285.29,298.15,229.14,0.777357,278.714,36370.1,363.044,49948.8,5,2.83117,0.929187,1,5.5,20,0.434667,1.69143,2,90.6098,2174.64,25.3689,1.01476,72.1473,150.623,3923.71,12.7808,0.31,96-1-7,pyramidal,48.8,72.02
96-1-8.CNG.swc,23329.4,23329.4,12338.2,11877.3,7,24,55,390.85,386.02,216.27,0.732884,312.881,57797.4,425.163,81575.7,5,2.62077,0.902605,1,7.39286,28,0.438889,1.52317,2,70.8958,1630.6,35.918,1.02623,59.9634,99.7913,5276.2,12.7753,0.338333,96-1-8,pyramidal,48.01,54.84
96-1-9.CNG.swc,31120.8,31120.8,17535.1,16340.6,10,35,80,483.34,252.99,250.73,0.770901,323.595,66927.5,490.94,83385.2,4,2.19497,0.916295,1,5.88889,24,0.367619,1.52412,3.77556,64.6356,2197.61,51.9022,1.01769,56.4121,147.183,7334.46,15.4085,0.407,96-1-9,pyramidal,70.93,66.52
96-2-1.CNG.swc,20482.1,20482.1,12495.3,7841.34,7,24,55,392.43,326.12,312.47,0.562109,328.728,108820,842.371,199121,5,2.15241,0.780494,1,11.4821,43,0.529167,1.73883,2,73.7042,1695.2,46.8296,1.06431,54.2916,117.915,7405.89,11.5357,0.70875,96-2-1,pyramidal,74.8,110.54
96-2-10.CNG.swc,23899.8,23899.8,14130.5,11777.4,7,30,67,361.89,445.86,247.7,0.695467,357.028,65898.9,537.416,90880,5,2.78824,0.920239,1,6.25,24,0.453333,1.6204,2,74.0357,2147.04,39.8697,1.0223,73.9623,159.265,6452.94,15.2192,0.345833,96-2-10,pyramidal,82.53,38.07
96-2-2.CNG.swc,21383,21383,7566.81,7290.99,4,17,38,380.14,333.24,183.7,0.583251,319.23,68827.8,520.632,105001,4,2.51417,0.787577,1,12.6667,50,0.403922,1.77923,2,62.4592,999.347,31.6379,1.0546,54.2245,110.697,3903.25,7.91734,0.375,96-2-2,pyramidal,54.36,54.58
96-2-3.CNG.swc,8469.92,8469.92,6390.94,3184.16,4,22,48,171.11,233.65,214.36,0.572718,194.213,38644.5,444.17,65959.8,5,3.02404,0.813082,1,8.4898,33,0.459957,1.71703,2,87.0771,1828.62,28.6575,1.06139,75.3366,144.474,3949.55,9.51699,0.671667,96-2-3,pyramidal,41.8,58.53
96-2-4.CNG.swc,34066.7,34066.7,12197.9,14671.8,5,25,55,366.25,469.71,267.02,0.800827,372.475,48568.1,527.102,71150.8,5,3.08013,0.922273,1,5.57143,29,0.378476,1.76915,2,67.0667,1609.6,27.6224,1.02305,57.852,131.779,4913.93,15.8004,0.316667,96-2-4,pyramidal,71.82,56.88
96-2-5.CNG.swc,24647.8,24647.8,11837.8,10928.4,5,29,63,331.97,476.55,259.82,0.660797,374.049,66476.8,458.577,92182.2,6,3.55961,0.927576,1,6.42188,32,0.47419,1.70325,2,68.5121,1918.34,27.6118,1.02266,68.8844,154.156,5840.79,14.2458,0.335,96-2-5,pyramidal,56.04,49.5
96-2-6.CNG.swc,30665.1,30665.1,11118.5,12791.3,6,18,42,407.06,415.17,263.23,0.785504,366.612,56709.9,559.154,67251.9,4,2.23009,0.929072,1,7.88372,30,0.527778,1.46337,2,72.0304,1224.52,25.4515,1.01806,51.606,97.1027,4807.25,14.2226,0.306,96-2-6,pyramidal,73.81,30.73
96-2-7.CNG.swc,15051.1,15051.1,14718.5,10299.2,7,32,71,390.85,432.47,263.6,0.689609,327.957,69884,470.09,98007.6,5,2.61492,0.911893,1,6.88889,30,0.416667,1.60536,2,66.489,2061.16,42.7888,1.01878,57.3049,133.453,6812.45,13.7625,0.447857,96-2-7,pyramidal,81.74,73.85
96-2-8.CNG.swc,18251,18251,12056.5,10492.2,8,21,50,372.2,289.55,271.19,0.782241,317.148,46241,386.096,60537.1,4,2.18507,0.927677,1,6.56863,25,0.269841,1.54539,2,67.0456,1340.91,25.3858,1.01543,58.5444,135.041,4755.9,14.2392,0.336,96-2-8,pyramidal,57.53,105.5
96-2-9.CNG.swc,32193.6,32193.6,17891.8,16820.8,8,42,92,423.19,332.31,268.91,0.653248,327.684,88740.8,466.499,112911,5,2.62413,0.931347,1,6.15054,30,0.382483,1.68211,2,59.8484,2453.79,49.9574,1.01954,54.7382,116.826,7939.55,13.9046,0.337143,96-2-9,pyramidal,74.8,101.83
96-3-1.CNG.swc,27283.5,27283.5,7499.26,8526.96,5,17,39,195.39,330.05,232.53,0.611774,290.288,64261,416.819,96976.7,4,2.47025,0.822779,1,13.025,40,0.486275,1.68116,2,89.7216,1435.55,31.2501,1.04167,73.9048,134.919,4004.55,7.70106,0.671667,96-3-1,pyramidal,63.99,41.16
96-3-10.CNG.swc,23339.9,23339.9,7466.88,7348.42,9,25,59,174.88,298.7,243.92,0.558859,258.735,64593.1,346.223,93836.2,4,1.94056,0.815189,1,11.2167,35,0.3,1.93559,2,65.3646,1568.75,54.6649,1.05125,51.6924,140.203,4267.96,6.35114,0.635,96-3-10,pyramidal,81.74,64.22
96-3-2.CNG.swc,21942.8,21942.8,14655.5,8509.13,9,29,67,291.12,400.94,237.46,0.616875,441.391,135369,635.25,218989,6,2.9096,0.753578,1,13.0147,49,0.482759,1.87454,2,66.3944,1859.04,52.2959,1.06726,60.8387,147.244,7641.1,8.64378,0.43,96-3-2,pyramidal,126.33,76.78
96-3-3.CNG.swc,26944.3,26944.3,11464.5,9223.08,7,29,65,207.86,433.54,254.9,0.580472,314.86,95579.6,498.377,153375,5,2.78148,0.818194,1,10.4697,43,0.361303,1.79697,2,87.3715,2446.4,49.547,1.05419,67.1733,132.612,6373.42,9.23683,0.553333,96-3-3,pyramidal,81.66,49.73
96-3-4.CNG.swc,40622.7,40622.7,15116.1,13369,7,30,67,407.44,494.05,234.43,0.530518,373.113,177520,667.05,294155,4,2.79302,0.76526400000000006,1,17.2647,82,0.371481,1.67697,2,71.4368,2071.67,51.7714,1.07857,66.7168,146.658,9099.12,7.75714,0.651667,96-3-4,pyramidal,85,72.75
96-3-5.CNG.swc,25842.2,25842.2,10661.4,8626.95,8,26,60,232.09,491.22,214,0.55063,330.107,99189,543.004,153885,5,2.28021,0.801601,1,12.7541,63,0.44359,1.76715,2,76.8368,1920.92,52.7735,1.05547,67.9554,148.391,6313.63,8.12565,0.76,96-3-5,pyramidal,121.99,87.51
96-3-6.CNG.swc,17026.6,17026.6,7709.99,5852.36,6,15,36,352.79,194.91,228.77,0.700624,254.856,54276.6,398.425,85283.8,4,2.01483,0.807887,1,12.7568,44,0.455556,1.66879,2,73.0049,1022.07,29.5049,1.05375,60.6773,123.868,3671.6,7.79534,0.59,96-3-6,pyramidal,66.29,73.43
96-3-7.CNG.swc,20102.9,20102.9,9745.48,7449.28,11,22,55,210.7,364.66,242.4,0.600624,273.374,59638.9,462.457,107381,5,1.95369,0.740353,1,10.4107,33,0.454545,1.85919,2,72.2949,1518.19,46.2594,1.0758,64.7772,126.767,5339.35,9.17414,0.7275,96-3-7,pyramidal,76.98,70.64
96-3-8.CNG.swc,25888.1,25888.1,8636.36,7890.52,5,23,51,216.75,302.34,228.38,0.52999,289.982,119703,546.359,189121,5,2.76068,0.783247,1,15.75,81,0.321739,1.85093,2,74.8203,1646.05,41.3718,1.06082,71.8212,127.396,5033.41,6.15332,0.535,96-3-8,pyramidal,48.96,49.93
96-3-9.CNG.swc,11219.5,11219.5,4556.51,3770.66,7,12,31,223.4,234.08,198.46,0.593285,202.188,38693.4,368.779,58511.8,3,1.87154,0.801805,1,12.4062,51,0.361111,1.74774,2,60.1949,662.144,26.2914,1.05166,75.1465,134.217,2472.32,6.24322,0.76,96-3-9,pyramidal,91.27,38.08
D1_GCIA_11.CNG.swc,7805.78,7805.78,7404.96,5068.89,8,25,58,136.03,169.88,88.02,0.824847,132.999,123661,158.354,153907,4,1.90836,0.864975,1,33.8475,152,0.381333,1.68294,3.21653,62.4548,1498.92,56.4044,1.04453,53.7647,90.1873,2129,1.06663,1.90643,D1_GCIA_11,pyramidal,143.54,71.62
D1_GCIA_13-1.CNG.swc,17498.5,17498.5,5607.42,6294.41,5,12,29,154.62,344.9,77.07,0.985277,290.381,88214.8,304.877,103333,3,1.53238,0.885523,1,39.6333,166,0.375,1.4658,2,83.5777,919.354,28.1243,1.04164,53.5726,82.1647,1282.73,1.07974,1.95,D1_GCIA_13-1,pyramidal,60.03,295.09
D1_GCIA_13-10.CNG.swc,14179.5,14179.5,5624,5883.02,8,14,36,189.78,210.26,53,1.14417,195.687,60005,207.723,67834.6,3,0.973098,0.89892,1,35.1622,159,0.285714,1.33493,2,68.7511,893.764,35.0275,1.03022,59.0121,96.8584,1130.92,0.869941,1.9345,D1_GCIA_13-10,pyramidal,158.64,138.45
D1_GCIA_13-2.CNG.swc,27825.1,27825.1,6607.85,8991.55,6,16,38,216.34,223.48,85.04,1.00229,209.868,78512.6,231.86,92868.7,5,2.18926,0.899851,1,29.1282,138,0.375,1.4501,2,67.6081,1014.12,36.1925,1.03407,53.0219,93.755,1500.12,1.32169,2.06111,D1_GCIA_13-2,pyramidal,163.57,167.78
D1_GCIA_13.CNG.swc,2449.87,2449.87,3388.85,1610.83,7,11,29,115.75,156.13,71.87,0.779856,124.848,62195.3,160.422,74374.6,3,1.32552,0.888078,1,39.8333,123,0.393939,1.65466,2.589,45.006100000000004,450.061,25.9409,1.03764,61.81,122.57,1135.45,0.950961,1.305,D1_GCIA_13,pyramidal,128.19,93.27
D1_GCIA_14.CNG.swc,24938,24938,6661.34,8137.6,7,21,49,136.86,407.61,43.62,0.935128,324.122,105639,354.131,125710,6,2.03815,0.891746,1,26.74,219,0.456236,1.55774,2,89.5526,1791.05,46.5889,1.03531,62.2701,132.947,1686.4,1.26228,2.61636,D1_GCIA_14,pyramidal,57.1,342.6
D1_GCIA_17-1.CNG.swc,10853,10853,6392.86,5059.45,6,15,36,177.81,375.09,91.73,0.857483,307.584,121950,332.047,144831,4,2.20264,0.902793,1,42.9459,247,0.528889,1.58441,2.13034,69.2257,969.16,34.0405,1.03153,53.1058,81.7623,1631.62,1.02747,2.8425,D1_GCIA_17-1,pyramidal,144.2,290.9
D1_GCIA_17-2.CNG.swc,9129.88,9129.88,8682.43,5798.62,7,24,55,319.23,189.93,99.2,0.845978,251.384,195365,257.45,245401,4,2.22107,0.881471,1,51.6964,224,0.334722,1.56059,2.20496,64.3593,1480.26,53.9062,1.03666,54.4529,81.0103,2346.93,0.810963,2.69308,D1_GCIA_17-2,pyramidal,280.03,19.4
D3_GIB3_13-1.CNG.swc,7898.85,7898.85,6219.68,3845.05,7,27,61,101.11,185.03,82.42,0.677713,135.744,127270,174.177,161620,5,2.95049,0.867099,1,34.5323,191,0.5,1.8299,4.18925,67.2675,1748.96,53.3966,1.04699,53.7413,97.2086,2241.7,1.04752,2.17625,D3_GIB3_13-1,pyramidal,116.7,65.83
D3_GIB3_13-10.CNG.swc,10296.2,10296.2,11075.5,5738.65,7,28,63,210.28,317.62,112.39,0.719465,226.65,210883,315.556,262496,6,3.05275,0.871587,1,34.6562,122,0.485034,1.7625,4.75686,64.0366,1728.99,58.1178,1.03782,52.6101,90.4872,4158.39,1.87568,2.02333,D3_GIB3_13-10,pyramidal,102.03,74.01
D3_GIB3_13-2.CNG.swc,5008.97,5008.97,3115.47,2316.26,5,10,25,134.99,137.44,57.4,0.759544,98.4435,32460.8,117.899,39196.5,3,1.7831,0.880055,1,30.5,157,0.333333,1.61548,2.20653,77.0546,693.492,22.8185,1.03721,51.4799,80.4904,957.525,1.209,2.01375,D3_GIB3_13-2,pyramidal,110.83,16.15
D3_GIB3_13-5.CNG.swc,13874.3,13874.3,6547.16,5399.64,6,28,62,162.38,286.7,98.68,0.718515,183.136,156652,221.414,194271,6,3.16403,0.889077,1,35.127,305,0.507143,2.2769,9.53521,87.9444,2374.5,48.8243,1.03882,58.0944,108.398,2261.08,1.02219,1.315,D3_GIB3_13-5,pyramidal,23.9,192.16
D3_GIB3_13-9.CNG.swc,14983.9,14983.9,8847.53,6442.96,7,22,51,183.62,273.59,110.9,0.830602,225.834,132854,274.72,164969,4,2.3226,0.877911,1,27.4808,150,0.522727,1.58106,2,73.5895,1545.38,49.7418,1.03629,51.256,80.8904,2815.64,1.97174,2.249,D3_GIB3_13-9,pyramidal,90.63,30.02
D3_GIB3_14-3.CNG.swc,6599.35,6599.35,11096.9,6374.23,12,24,60,147.9,223.71,120.77,0.878721,185.008,239391,218.066,296638,4,1.78417,0.863537,1,57.8033,172,0.513889,1.74911,3.4915,60.4579,1390.53,59.5922,1.04548,61.2684,102.246,3429.45,0.972893,2.0965,D3_GIB3_14-3,pyramidal,240.26,27.92
D3_GIB3_14-4.CNG.swc,10636.7,10636.7,7097.83,5814.7,8,17,42,132.95,283.49,111.56,0.903363,308.377,163301,375.896,206485,5,3.15947,0.884876,1,42,446,0.594118,1.8473,3.21653,76.5579,1224.93,39.4145,1.03722,52.1034,95.8441,1913.63,1.06018,1.5775,D3_GIB3_14-4,pyramidal,55.03,88.85
D3_GIB3_14-7.CNG.swc,7365.01,7365.01,5621.17,4143.88,5,20,45,137.74,375.48,108.48,0.844747,317.498,91254.1,329.086,109533,5,2.80075,0.893269,1,28.913,153,0.436667,2.11488,2.96463,72.2839,1373.39,41.4969,1.03742,57.8781,132.371,1492.67,1.12316,2.08,D3_GIB3_14-7,pyramidal,30.33,329.32
D3_GIB3_14-8.CNG.swc,5217.23,5217.23,4326.01,2392.85,7,21,49,135.17,154.2,83.73,0.746528,126.083,83910.7,144.501,102439,5,2.47795,0.907397,1,30.38,105,0.471429,1.77103,2.78335,58.0849,1161.7,47.3938,1.0303,45.9687,74.5221,1584.71,1.04395,2.13857,D3_GIB3_14-8,pyramidal,85.23,33.11
D3_GIB3_8-6.CNG.swc,20880.4,20880.4,7975.7,7489.18,6,22,50,157.19,324.95,108.87,0.735811,246.678,205840,298.39,250052,4,2.52736,0.89778,1,43.3529,265,0.496753,1.74712,3.08743,67.4288,1416.01,49.4884,1.03101,49.5348,78.1297,2756.07,1.24709,2.11437,D3_GIB3_8-6,pyramidal,88.32,82.57
D4_GCIA_10-3.CNG.swc,19674.2,19674.2,9119.65,8620.94,11,10,31,164.88,651.68,87.7,1.06159,542.664,137891,575.044,154602,3,1.01402,0.897971,1,42.3438,195,0.4,1.77782,2.43221,70.1488,631.339,29.9736,1.03357,52.2917,68.4286,1992.11,1.47128,1.7025,D4_GCIA_10-3,pyramidal,108.6,564.28
D4_GCIA_11-1.CNG.swc,25452.9,25452.9,9267.02,9276.87,9,23,55,185.84,545.53,108.68,0.819556,437.513,190667,464.052,225616,4,2.0307,0.898006,1,37.8036,242,0.333333,1.95443,3.80092,55.5886,1222.95,52.5431,1.03026,59.1459,108.259,2704.8,1.27826,1.95167,D4_GCIA_11-1,pyramidal,48,458.48
